# a	b	kn_cost  (trigram-backed, kappa=1000.0, d=0.75)
スーパー	へ	1748
スーパー	を	4245
スーパーマーケット	があ	3865
スーパーマーケット	で	1671
スーパーマーケット	の	2254
スーパーマーケット	はもう	1306
スーパーマーケット	へ	2261
スープ	か	2709
スープ	が	2530
スープ	がな	4318
スープ	で	5486
スープ	です	7069
スープ	と	7056
スープ	とご	7112
スープ	なんだ	5502
スープ	に	2708
スープ	の	1597
スープ	は	3396
スープ	はしょっ	7112
スープ	はと	5501
スープ	も	7091
スープ	を	757
スープ	皿	4547
スープ	込み	7112
ズ	は	1383
ズ	ビ	2996
ズ	氏	1386
ズキン	としま	470
ズバリ	その	875
ズバリ	急所	2485
ズボン	が	4834
ズボン	だっ	4871
ズボン	です	4857
ズボン	に	2045
ズボン	になっ	4874
ズボン	の	2677
ズボン	は	1835
ズボン	はと	4877
ズボン	はもう	3273
ズボン	を	1074
ズレ	てい	1384
セイカ	ちゃん	470
セイコ	に	151
セクション	で	1381
セクシー	だ	2074
セクシー	な	2076
セクハラ	だ	2074
セクハラ	で	2070
セックス	しま	2483
セックス	しよう	2484
セックス	の	2461
セッション	があ	2077
セッション	の	2063
セット	が	2407
セット	され	4020
セット	して	2413
セット	しな	1828
セット	に	3963
セット	は	3970
セット	を	2402
セット	持っ	4024
セット	料理	4024
セミ	タリー	470
セミナー	の	1063
セミナー	は	2355
セメント	で	287
セラー	だそう	1386
セリフ	です	1384
セルビア人	と	469
セルフサービス	でし	1386
センス	が	3259
センス	があ	3277
センス	に	3248
センス	の	1241
センス	を	3245
センセーション	を	1379
センター	が	3837
センター	とか	3871
センター	など	3869
センター	に	3822
センター	の	1302
センター	は	1669
センター	をし	3863
センチ	だ	2074
センチ	の	2063
センチメンタル	な	1385
セントラル	自動車	470
セントルイス	へ	470
セーター	が	2123
セーター	です	4909
セーター	の	2396
セーター	は	2363
セーター	はあ	4926
セーター	はた	4931
セーター	はと	4927
セーター	を	763
セーター	をつ	4929
セーフティー	ボックス	152
セール	に	287
セールス	じゃ	2079
セールス	マネージャー	2079
セールスマン	が	2758
セールスマン	に	2751
セールスマン	は	1159
ゼッタイ	なんか	1386
ゼネスト	で	825
ゼリー	です	3681
ゼリー	は	612
ゼリー	状	1569
ゼロ	から	2076
ゼロ	となっ	2079
ソ	を	3708
ソ	をつ	3751
ソ	ア	2144
ソ	アレ	1297
ソ	ワ	2144
ソ	塗布	3753
ソクラテス	で	873
ソクラテス	となる	2485
ソックス	を	823
ソナタ	」	1163
ソナタ	を	1160
ソニー	は	151
ソファー	で	2706
ソファー	に	1668
ソファー	の	1668
ソファー	は	2705
ソファー	はこ	4904
ソファー	を	1050
ソフトウエア	は	2067
ソフトウエア	を	2064
ソプラノ	歌手	1386
ソレア	ズ	1386
ソレノイド	へ	826
ソン	さん	1386
ソース	を	1064
ソース	試し	2367
ソーセージ	」	470
ソ連	がそ	2326
ソ連	は	716
ソ連	はわ	2326
タイ	の	635
タイ	を	2765
タイ	ポ	1925
タイ	料理	4381
タイ	語	2773
タイガース	が	469
タイトル	は	1380
タイトルマッチ	に	1379
タイピスト	です	2477
タイピスト	に	2464
タイピスト	の	2461
タイプ	が	3041
タイプ	させ	3681
タイプ	され	4267
タイプ	して	5850
タイプ	だ	2658
タイプ	で	3672
タイプ	です	2658
タイプ	に	5764
タイプ	の	1388
タイプ	のち	5878
タイプ	のも	5873
タイプ	は	1289
タイプ	はあ	5867
タイプ	を	3038
タイプ	をす	5867
タイプ	使わせ	5879
タイプ	貸し	4269
タイプライター	を	162
タイマン	勝負	1386
タイマー	が	1381
タイム	を	823
タイムズ	に	469
タイムリーヒット	がな	1386
タイヤ	が	4898
タイヤ	があ	4923
タイヤ	に	973
タイヤ	の	2363
タイヤ	は	1053
タイヤ	を	4879
タイヤ	部分	4931
タイル	は	469
タオル	から	4322
タオル	からし	4331
タオル	が	2715
タオル	で	2715
タオル	は	2714
タオル	を	616
タカ	は	824
タカシ	と	1383
タキシード	に	1379
タクシー	から	7997
タクシー	が	1840
タクシー	がす	8015
タクシー	で	2389
タクシー	と	3482
タクシー	に	2024
タクシー	にの	2872
タクシー	の	3219
タクシー	は	2246
タクシー	はいき	8017
タクシー	より	3483
タクシー	を	1093
タクシー	をつ	5819
タクシー	乗り場	8017
タクシー料金	があ	1385
タグ	を	2064
タグ	使う	2079
タケ	は	469
タケシ	は	151
タコス	でしょ	1386
タダ	ほど	827
タチ	の	1378
タッチ	し	2079
タッチ	なん	2079
タデ	喰う	827
タバコ	が	4828
タバコ	で	3411
タバコ	なし	5775
タバコ	に	5016
タバコ	の	3370
タバコ	は	1405
タバコ	はお	5021
タバコ	はご	6363
タバコ	はな	5021
タバコ	はやめ	5021
タバコ	はやめる	7973
タバコ	も	5774
タバコ	よ	5021
タバコ	を	479
タバコ	をす	6361
タバコ	業	7973
タフ	だな	827
タブー	語	1386
タメ	だ	1383
タモリ	さん	16
タラ	フク	1386
タランチュラ	は	824
タリー	」	470
タレント	だ	874
タレント	は	2472
タワー	が	1133
タワー	の	3308
タワー	を	1132
タンカー	が	3046
タンカー	とい	3058
タンカー	は	723
タンガニーカ	の	2063
タンガニーカ	湖	2079
タンス	で	825
タンポン	は	824
タンマ	。	1383
ターナー	の	1160
ターナー	教授	1163
ターミナル	の	823
ターミネーター	」	470
ダ	の	2756
ダ	ベ	575
ダイア	ド	470
ダイアナ	の	1160
ダイアナ	は	1161
ダイアモンド	は	824
ダイエット	した	1623
ダイエット	して	4227
ダイエット	と	4216
ダイエット	に	4190
ダイエット	を	1620
ダイエット	をし	2628
ダイエット	中	1674
ダイビング	の	1378
ダイブ	が	1381
ダイヤ	が	3446
ダイヤ	で	3446
ダイヤ	と	3452
ダイヤ	の	631
ダイヤモンド	の	2748
ダイヤモンド	は	2754
ダイヤモンド	を	1158
ダイヤル	する	2364
ダイヤル	式	1068
ダウン	して	470
ダウンタウン	は	824
ダチョウ	は	231
ダチョウ	も	2367
ダック	に	1379
ダックスフント	は	1161
ダックスフント	・	1163
ダッフル	バッグ	1386
ダブル	にし	1673
ダブル	の	824
ダブルルーム	を	823
ダム	、	3455
ダム	が	3441
ダム	に	3431
ダム	の	1264
ダム	は	1850
ダメ	、	1153
ダメ	。	2300
ダメ	かな	5772
ダメ	だ	2586
ダメ	だっ	3771
ダメ	だと	3668
ダメ	だな	7379
ダメ	だね	7378
ダメ	で	7269
ダメ	でし	5771
ダメ	です	1622
ダメ	と	5757
ダメ	な	2402
ダメ	なこ	5772
ダメ	なのか	7381
ダメ	なや	7382
ダメ	なん	5772
ダメ	なんだ	5185
ダメ	に	5166
ダメ	にし	3771
ダメ	にな	5182
ダメ	になっ	3207
ダメ	の	7203
ダメ	よ	3575
ダラダラ	です	1384
ダン	は	148
ダン	ヌ	2773
ダンサー	な	2076
ダンサー	はめ	2079
ダンス	が	3181
ダンス	がなん	6552
ダンス	した	3984
ダンス	したい	6547
ダンス	して	3984
ダンス	する	4351
ダンス	で	4922
ダンス	できる	6546
ダンス	です	6499
ダンス	に	1812
ダンス	につい	6540
ダンス	によっ	3533
ダンス	の	1744
ダンス	のた	6542
ダンス	は	4917
ダンス	より	6540
ダンス	を	3179
ダンス	をし	2745
ダンス	をす	3072
ダンス	パーティー	1294
ダンス	音楽	6550
ダントツ	の	1378
ダーウィン	とい	1397
ダーウィン	の	441
ダーウィン	は	3239
ダース	持っ	1386
ダーティー	・	1386
ダーリン	」	470
チ	を	1379
チアリーダー	に	1514
チアリーダー	の	1513
チェコスロバキア	で	1516
チェコスロバキア	製	1520
チェス	が	3103
チェス	で	3103
チェス	に	3101
チェス	の	2378
チェス	を	773
チェス	をし	1885
チェック	しち	3178
チェック	して	3168
チェック	しよう	3177
チェック	しろ	3178
チェック	でき	3175
チェック	は	3141
チェックアウト	したい	1569
チェックアウト	しな	4274
チェックアウト	しま	4273
チェックアウト	は	720
チェックアウト	はい	4272
チェックアウト	をし	4270
チェックイン	したい	1145
チェックイン	する	2134
チェックイン	すれ	2098
チェックイン	でき	2754
チェックイン	できる	2685
チェックイン	を	2745
チェックポイント	があ	2365
チェックポイント	を	1064
チェーンストア	は	1380
チカチカ	して	2481
チカチカ	しま	875
チキン	が	3163
チキン	の	3154
チキン	を	611
チクり	やがっ	1386
チクチク	しま	1386
チケット	が	2253
チケット	がな	4554
チケット	で	7509
チケット	なし	4554
チケット	に	7486
チケット	の	4218
チケット	は	1017
チケット	はあ	4221
チケット	はこ	5952
チケット	を	778
チケット	手	5952
チタン	自転車	1386
チップ	が	2475
チップ	を	872
チビ	と	1383
チャック	を	468
チャップリン	の	468
チャパ	イ	1386
チャル	ズ	152
チャンス	があ	3107
チャンス	だ	2519
チャンス	です	4698
チャンス	とい	1351
チャンス	など	4716
チャンス	に	3098
チャンス	は	4670
チャンス	を	1106
チャンネル	で	2357
チャンネル	を	1064
チャンピオン	と	2547
チャンピオン	の	4127
チャンピオン	は	352
チャンピオン	を	4128
チャーター	した	1384
チャーチル	は	151
チャーミング	だ	1383
チャーリー	は	298
チャーリー	・	2144
チョウ	の	1378
チョキ	が	2070
チョキ	に	2065
チョコ	を	287
チョコレート	が	1742
チョコレート	に	2386
チョコレート	は	4757
チョコレート	はと	3177
チョコレート	を	582
チョッキ	は	469
チョット	口	2367
チョット	待っ	1068
チョーク	で	122
チョーク	を	2952
チョーサー	を	468
チラッ	と	151
チンチン	鳴っ	1386
チンパンジー	は	246
チンパンジー	を	3450
チンプンカンプン	だ	1383
チーズ	、	3708
チーズ	が	888
チーズ	など	3123
チーズ	は	1159
チーズ	を	2173
チーズ	サンド	5320
チーズケーキ	を	468
チーム	おめでとう	2986
チーム	から	4542
チーム	が	2727
チーム	で	3694
チーム	と	7528
チーム	に	3097
チーム	にな	7570
チーム	の	967
チーム	は	1039
チーム	はす	7580
チーム	はつ	5978
チーム	はと	7577
チーム	も	7566
チーム	もそ	7586
チーム	を	3351
チーム	ジャイアンツ	7587
チーム	全体	7586
チーム	用	7585
チームプレイ	だ	1383
ッ	ク	875
ッ	ト	2485
ッて	たら	1386
ツアー	の	330
ツアー	はあ	2367
ツアー	はい	3974
ツタ	で	469
ツボ	だと	1386
ツマミ	一つ	1386
ツル	は	824
ツン	とする	1386
ツー	と	1383
ツーン	と	1383
テ	写本	470
ティ	は	574
ティ	三	2773
ティッシュ	を	329
ティミー	坊や	288
ティム	と	3459
ティム	は	246
ティーセット	が	1381
ティーン	を	1379
ティーンエイジャー	はた	827
テイ	ー	470
テイト	さん	1761
テイト	と	3047
テイト	とい	3058
テイト	氏	1761
テイラー	さん	352
テイラー	の	2545
テイラー	氏	2549
テキサス	は	824
テキスト	に	2464
テキスト	は	2466
テキスト	を	2462
テク	に	1379
テクニカル	グループ	2079
テクニカル	セッション	2079
テクニック	がわ	2079
テクニック	はすば	2079
テクノロジー	が	2070
テクノロジー	は	2067
テスト	かあ	6931
テスト	が	6828
テスト	があ	3563
テスト	があっ	5321
テスト	して	6894
テスト	だっ	6906
テスト	で	2886
テスト	です	6876
テスト	など	6923
テスト	に	2755
テスト	につい	5319
テスト	の	367
テスト	のた	4733
テスト	は	6802
テスト	はう	6927
テスト	はな	3435
テスト	はない	6925
テスト	はむ	6931
テスト	を	4088
テスト	をし	6907
テスト	をす	4097
テスト	飛行	6931
テッド	から	1345
テッド	は	390
テニス	、	7470
テニス	が	2645
テニス	がか	9090
テニス	がし	5261
テニス	がす	7484
テニス	がちっ	7485
テニス	しか	9088
テニス	だけ	9075
テニス	で	1730
テニス	と	3723
テニス	とみん	9094
テニス	に	3434
テニス	によっ	9083
テニス	の	4080
テニス	は	2496
テニス	はう	9088
テニス	はやり	9094
テニス	も	7476
テニス	もうまい	7485
テニス	や	2786
テニス	やり	5351
テニス	より	6260
テニス	を	4354
テニス	をし	2390
テニス	をす	991
テニス	クラブ	3687
テニス	シューズ	9094
テニス	チーム	7485
テニス	トーナメント	9094
テニス	プレイヤー	6897
テニス	プレーヤー	9094
テニス	用	9090
テニス	選手	6529
テニス	部	5876
テニス	部員	9094
テニスコート	で	2758
テニスコート	の	1158
テニスコート	はあ	2770
テムズ	川	152
テラス	がい	152
テリー	テイト	470
テレックス	で	151
テレビ	、	8186
テレビ	から	4616
テレビ	が	2523
テレビ	があ	7611
テレビ	がす	8204
テレビ	がそ	6248
テレビ	がつ	4638
テレビ	がな	4492
テレビ	がや	9808
テレビ	で	2400
テレビ	でし	9795
テレビ	でよ	6248
テレビ	と	4594
テレビ	なし	7617
テレビ	に	3515
テレビ	にか	9801
テレビ	によ	4638
テレビ	によっ	4638
テレビ	の	1961
テレビ	は	2835
テレビ	はあ	9784
テレビ	はい	6247
テレビ	はこ	9798
テレビ	はもう	3683
テレビ	ばかり	6595
テレビ	や	5730
テレビ	を	830
テレビ	をつ	2998
テレビ	ガイド	6248
テレビ	ゲーム	6596
テレビ	ショー	9814
テレビ	セット	9814
テレビ	タレント	8205
テレビ	・	9806
テレビ	中毒	9814
テレビ	会社	9808
テレビ	劇	8205
テレビ	広告	9814
テレビ	放送	9814
テレビ	映画	8204
テレビ	月賦	9814
テレビ	番組	5440
テレビ	話	9804
テレビ	電話	8204
テレビドラマ	。	2983
テレビドラマ	で	1382
テレビドラマ	の	2963
テレビドラマ	はたい	2995
テレビ局	が	873
テレビ局	があ	2482
テロ	によ	2771
テロ	撲滅	2773
テロ	攻撃	2772
テロ	活動	2772
テロリズム	とい	1386
テント	で	2007
テント	の	956
テント	を	1420
テンポ	が	1381
テーブル	から	6083
テーブル	が	7505
テーブル	がい	6563
テーブル	です	9092
テーブル	に	1759
テーブル	につい	7517
テーブル	の	359
テーブル	は	4591
